obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"417.053311"	"0.000003"	"417.053313"	"0.000003"	"7300"	""		"4961.658832"	"28932.65158"	"6d2.7s2"	"3F"	"4"	""	"*"	"4"		""	"L18702"	
"417.19750"	"0.00004"	"417.197493"	"0.000011"	"54"	""		"17398.39526"	"41361.1040"	"6d3.(4F).7s"	""	"3"	""	"*"	"4"		""	"L5951"	
"417.20535"	"0.00004"	"417.205362"	"0.000024"	"46"	""		"17847.07751"	"41809.3343"	"5f.6d.7s2"	"3P*"	"2"	""	""	"2"		""	"L5951"	
"417.22044"	"0.00007"	"417.220411"	"0.000021"	"16"	""		"18930.29333"	"42891.6858"	"6d2.7s.7p"	"3G*"	"3"	""	""	"4"		""	"L5951"	
"417.27439"	"0.00021"	"417.274103"	"0.000023"	"16"	""		"18069.065569"	"42027.3749"	"6d.7s2.7p"	"1F*"	"3"	"6d4"	"1D"	"2"		""	"L12239"	
"417.33062"	"0.00005"	"417.330608"	"0.000021"	"26"	""		"19532.41646"	"43487.4820"	"6d3.(2F).7s"	"3F"	"4"	""	"*"	"4"		""	"L5951"	
"417.344745"	"0.000017"	"417.344695"	"0.000006"	"420"	""		"8800.249723"	"32754.5067"	"6d3.(4F).7s"	"5F"	"4"	""	"*"	"3"		""	"L5951"	
"417.35579"	"0.00005"	"417.355793"	"0.000018"	"37"	""		"19227.33665"	"43180.9567"	"5f.6d2.7s"	"5I*"	"6"	""	""	"5"		""	"L5951"	
"417.372072"	"0.000024"	"417.372074"	"0.000007"	"170"	""		"12847.96912"	"36800.6548"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"4"		""	"L5951"	
"417.40638"	"0.00005"	"417.406346"	"0.000009"	"27"	""		"18809.88631"	"42760.6053"	"6d2.7s.7p"	"5G*"	"4"	""	""	"5"		""	"L5951"	
"417.46216"	"0.00005"	"417.462151"	"0.000007"	"18"	""		"13945.307389"	"37892.8248"	"6d.7s2.7p"	"3F*"	"3"	"5f.6d2.7p "	"5I"	"4"		""	"L5951"	
"417.53234"	"0.00004"	"417.532364"	"0.000016"	"45"	""		"15736.968041"	"39680.4585"	"6d2.7s.7p"	"5F*"	"1"	""	""	"2"		""	"L5951"	
"417.64817"	"0.00003"	"417.648163"	"0.000011"	"81"	""		"15970.09583"	"39906.9477"	"6d3.(2D2).7s"	""	"3"	""	"*"	"4"		""	"L5951"	
"417.71105"	"0.00005"	"417.711065"	"0.000016"	"27"	""		"18053.617845"	"41986.8652"	"6d.7s2.7p"	"3F*"	"4"	""	""	"4"		""	"L5951"	
"417.716470"	"0.000023"	"417.716478"	"0.000009"	"230"	""		"12114.36618"	"36047.3034"	"5f.6d.7s2"	"1D*"	"2"	""	""	"2"		""	"L5951"	
"417.72835"	"0.00004"	"417.728333"	"0.000009"	"66"	""		"11601.03035"	"35533.2884"	"6d3.(4P).7s"	"5P"	"1"	""	"*"	"2"		""	"L5951"	
"417.75202"	"0.00005"	"417.751992"	"0.000011"	"22"	""		"18011.38030"	"41942.2830"	"5f.6d2.7s"	"5H*"	"5"	""	""	"5"		""	"L5951"	
"417.77830"	"0.00005"	"417.778261"	"0.000011"	"28"	""		"15166.900593"	"39096.2986"	"6d2.7s.7p"	"5G*"	"3"	""	""	"4"		""	"L5951"	
"417.78036"	"0.00007"	"417.780396"	"0.000018"	"15"	""		"18011.38030"	"41940.6560"	"5f.6d2.7s"	"5H*"	"5"	""	""	"4"		""	"L5951"	
"417.82512"	"0.00003"	"417.825107"	"0.000014"	"130"	""		"17959.89498"	"41886.6101"	"6d3.(4F).7s"	"3F"	"4"	""	"*"	"3"		""	"L5951"	
"417.86261"	"0.00007"	"417.862610"	"0.000006"	"16"	""		"10783.15535"	"34707.7231"	"6d.7s2.7p"	"3F*"	"2"	""	""	"3"		""	"L5951"	
"417.884801"	"0.000012"	"417.884789"	"0.000003"	"970"	""		"4961.658832"	"28884.95681"	"6d2.7s2"	"3F"	"4"	""	"*"	"3"		""	"L5951"	
"417.921999"	"0.000010"	"417.9219992"	"0.0000023"	"1500"	""		"2869.259165"	"26790.42715"	"6d2.7s2"	"3F"	"3"	""	"*"	"4"		""	"L18702"	
"417.931406"	"0.000014"	"417.931402"	"0.000005"	"750"	""		"10526.544406"	"34447.17423"	"5f.6d.7s2"	"3G*"	"3"	""	""	"4"		""	"L5951"	
"417.961779"	"0.000012"	"417.961771"	"0.000003"	"1300"	""		"3865.473772"	"27784.36557"	"6d2.7s2"	"3P"	"1"	""	"*"	"2"		""	"L5951"	
"417.96667"	"0.00003"	"417.966626"	"0.000006"	"140"	""		"6362.395980"	"30281.0099"	"6d3.(4F).7s"	"5F"	"2"	""	"*"	"1"		""	"L5951"	
"417.976334"	"0.000024"	"417.976411"	"0.000006"	"190"	""		"10526.544406"	"34444.5984"	"5f.6d.7s2"	"3G*"	"3"	""	""	"2"		""	"L5951"	
"417.98090"	"0.00005"	"417.980857"	"0.000016"	"28"	""		"18069.065569"	"41986.8652"	"6d.7s2.7p"	"1F*"	"3"	""	""	"4"		""	"L5951"	
"417.98602"	"0.00005"	"417.986129"	"0.000014"	"20"	""		"16783.84708"	"40701.3450"	"5f.6d2.7s"	"5I*"	"4"	""	""	"4"		""	"L5951"	
"418.01904"	"0.00003"	"418.019013"	"0.000018"	"79"	""		"17224.302340"	"41139.9188"	"6d2.7s.7p"	"5F*"	"2"	""	""	"2"		""	"L5951"	
"418.032717"	"0.000021"	"418.032714"	"0.000011"	"250"	""		"12847.96912"	"36762.8018"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"3"		""	"L5951"	
"418.072099"	"0.000024"	"418.072085"	"0.000003"	"180"	""		"8111.004545"	"32023.58511"	"6d2.7s2"	"1G"	"4"	""	"*"	"5"		""	"L5951"	
"418.09576"	"0.00004"	"418.095791"	"0.000012"	"65"	""		"16346.64962"	"40257.8744"	"5f.6d2.7s"	"5H*"	"4"	""	""	"4"		""	"L5951"	
"418.10422"	"0.00007"	"418.104233"	"0.000009"	"17"	""		"13175.113345"	"37085.8553"	"5f.6d.7s2"	"3G*"	"4"	""	""	"4"		""	"L5951"	
"418.13010"	"0.00005"	"418.130080"	"0.000021"	"31"	""		"18930.29333"	"42839.5573"	"6d2.7s.7p"	"3G*"	"3"	""	""	"3"		""	"L5951"	
"418.13513"	"0.00005"	"418.135072"	"0.000021"	"26*"	""		"19948.395175"	"43857.3737"	"6d2.7s.7p"	"5F*"	"4"	""	""	"5"		""	"L5951"	
"418.15180"	"0.00017"	"418.151675"	"0.000005"	"14"	""		"11241.73043"	"35149.75961"	"5f.6d.7s2"	"3F*"	"3"	""	""	"2"		""	"L3552"	
"418.208271"	"0.000024"	"418.208259"	"0.000006"	"170"	""		"10526.544406"	"34431.3389"	"5f.6d.7s2"	"3G*"	"3"	""	""	"3"		""	"L5951"	
"418.27108"	"0.00004"	"418.271060"	"0.000009"	"52"	""		"15618.98461"	"39520.1900"	"5f.6d2.7s"	"5H*"	"3"	""	""	"4"		""	"L5951"	
"418.293416"	"0.000021"	"418.293417"	"0.000007"	"260"	""		"14206.91694"	"38106.8449"	"5f.6d.7s2"	"3F*"	"4"	""	""	"5"		""	"L5951"	
"418.413754"	"0.000016"	"418.413742"	"0.000004"	"590"	""		"6362.395980"	"30255.45106"	"6d3.(4F).7s"	"5F"	"2"	""	"*"	"3"		""	"L5951"	
"418.460445"	"0.000019"	"418.460449"	"0.000011"	"370"	""		"16346.64962"	"40237.0379"	"5f.6d2.7s"	"5H*"	"4"	""	""	"5"		""	"L5951"	
"418.49054"	"0.00004"	"418.490633"	"0.000011"	"73"	""		"18053.617845"	"41942.2830"	"6d.7s2.7p"	"3F*"	"4"	""	""	"5"		""	"L5951"	
"418.514465"	"0.000019"	"418.514457"	"0.000004"	"370"	""		"10414.13700"	"34301.44234"	"5f.6d.7s2"	"1G*"	"4"	""	""	"4"		""	"L5951"	
"418.52984"	"0.00003"	"418.529847"	"0.000005"	"130"	""		"8800.249723"	"32686.67668"	"6d3.(4F).7s"	"5F"	"4"	"5f.6d3"	"5I*"	"5"		""	"L5951"	
"418.546928"	"0.000021"	"418.546918"	"0.000004"	"290"	""		"11197.031257"	"35082.48400"	"5f.6d.7s2"	"3H*"	"5"	""	""	"6"		""	"L5951"	
"418.714095"	"0.000019"	"418.714101"	"0.000011"	"350"	""		"11802.93238"	"35678.8484"	"6d3.(4P).7s"	"5P"	"2"	""	"*"	"1"		""	"L5951"	
"418.73136"	"0.00007"	"418.731402"	"0.000007"	"17"	""		"17166.10472"	"41041.0343"	"6d3.(2H).7s"	"3H"	"5"	""	"*"	"4"		""	"L5951"	
"418.75121"	"0.00018"	"418.750989"	"0.000007"	"6"	""		"13945.307389"	"37819.1202"	"6d.7s2.7p"	"3F*"	"3"	""	""	"4"		""	"L3552"	
"418.78998"	"0.00007"	"418.789975"	"0.000018"	"16"	""		"18069.065569"	"41940.6560"	"6d.7s2.7p"	"1F*"	"3"	""	""	"4"		""	"L5951"	
"418.86623"	"0.00004"	"418.866235"	"0.000012"	"70"	""		"16217.482038"	"40084.7264"	"6d.7s2.7p"	"1D*"	"2"	""	""	"3"		""	"L5951"	
"418.86904"	"0.00004"	"418.869031"	"0.000006"	"56"	""		"11241.73043"	"35108.8155"	"5f.6d.7s2"	"3F*"	"3"	""	""	"2"		""	"L5951"	
"418.956172"	"0.000023"	"418.956173"	"0.000009"	"210"	""		"13297.43316"	"37159.5540"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"3"		""	"L5951"	
"418.96357"	"0.00004"	"418.963566"	"0.000007"	"76"	""		"15490.077832"	"39351.7776"	"5f.6d.7s2"	"3G*"	"5"	""	""	"5"		""	"L5951"	
"419.062093"	"0.000021"	"419.062082"	"0.000003"	"250"	""		"5563.141519"	"29419.23183"	"6d3.(4F).7s"	"5F"	"1"	""	"*"	"2"		""	"L5951"	
"419.08133"	"0.00003"	"419.081335"	"0.000009"	"85"	""		"17501.17592"	"41356.1703"	"5f.6d2.7s"	"5I*"	"5"	""	""	"5"		""	"L5951"	
"419.10276"	"0.00005"	"419.102767"	"0.000012"	"30"	""		"16346.64962"	"40200.4241"	"5f.6d2.7s"	"5H*"	"4"	""	""	"3"		""	"L5951"	
"419.114636"	"0.000025"	"419.114630"	"0.000011"	"170"	""		"14243.993748"	"38097.0931"	"5f.6d.7s2"	"3P*"	"1"	""	""	"2"		""	"L5951"	
"419.236194"	"0.000014"	"419.236185"	"0.000006"	"840"	""		"6362.395980"	"30208.5794"	"6d3.(4F).7s"	"5F"	"2"	""	"*"	"2"		""	"L5951"	
"419.28729"	"0.00005"	"419.287252"	"0.000007"	"20"	""		"15166.900593"	"39010.1797"	"6d2.7s.7p"	"5G*"	"3"	""	""	"3"		""	"L5951"	
"419.301633"	"0.000009"	"419.301628"	"0.000005"	"2900"	""		"8111.004545"	"31953.46618"	"6d2.7s2"	"1G"	"4"	""	"*"	"4"		""	"L5951"	
"419.31993"	"0.00007"	"419.319980"	"0.000016"	"17"	""		"18809.88631"	"42651.3045"	"6d2.7s.7p"	"5G*"	"4"	""	""	"3"		""	"L5951"	
"419.351762"	"0.000025"	"419.351777"	"0.000012"	"170"	""		"17847.07751"	"41686.6880"	"5f.6d.7s2"	"3P*"	"2"	""	""	"3"		""	"L5951"	
"419.493598"	"0.000009"	"419.493599"	"0.000003"	"2300"	""		"7795.275291"	"31626.82622"	"5f.6d.7s2"	"3H*"	"4"	""	""	"5"		""	"L18702"	
"419.52264"	"0.00005"	"419.522617"	"0.000011"	"19"	""		"18011.38030"	"41841.2829"	"5f.6d2.7s"	"5H*"	"5"	""	""	"6"		""	"L5951"	
"419.68283"	"0.00005"	"419.682844"	"0.000021"	"20"	""		"20214.92997"	"44035.7349"	"6d2.7s.7p"	"5D*"	"3"	""	""	"4"		""	"L5951"	
"419.68482"	"0.00005"	"419.684810"	"0.000013"	"32"	""		"12847.96912"	"36668.6625"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"2"		""	"L5951"	
"419.70161"	"0.00018"	"419.701458"	"0.000014"	"13"	""		"17411.224415"	"41230.9729"	"6d.7s2.7p"	"3D*"	"3"	""	""	"4"		""	"L3552"	
"419.73165"	"0.00005"	"419.731635"	"0.000013"	"20"	""		"15493.21943"	"39311.2554"	"6d3.(2H).7s"	"3H"	"4"	""	"*"	"4"		""	"L5951"	
"419.77104"	"0.00005"	"419.771028"	"0.000020"	"29"	""		"19588.36224"	"43404.1631"	"6d2.7s.7p"	"5G*"	"5"	""	""	"4"		""	"L5951"	
"419.77513"	"0.00005"	"419.775131"	"0.000018"	"29"	""		"17224.302340"	"41039.8704"	"6d2.7s.7p"	"5F*"	"2"	""	""	"2"		""	"L5951"	
"419.83002"	"0.00004"	"419.830048"	"0.000016"	"50"	""		"20566.62381"	"44379.0767"	"6d2.7s.7p"	"5D*"	"4"	""	""	"5"		""	"L5951"	
"419.88752"	"0.00003"	"419.887507"	"0.000011"	"130"	""		"13847.77037"	"37656.9647"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"3"		""	"L5951"	
"419.89356"	"0.00003"	"419.893554"	"0.000004"	"150"	""		"3865.473772"	"27674.32522"	"6d2.7s2"	"3P"	"1"	""	"*"	"2"		""	"L5951"	
"419.91753"	"0.00018"	"419.917409"	"0.000011"	"30"	""		"16217.482038"	"40024.9810"	"6d.7s2.7p"	"1D*"	"2"	""	""	"2"		""	"L12239"	
"419.963100"	"0.000019"	"419.963126"	"0.000016"	"310"	""		"17959.89498"	"41764.8023"	"6d3.(4F).7s"	"3F"	"4"	""	"*"	"5"		""	"L5951"	
"419.97488"	"0.00005"	"419.974892"	"0.000016"	"33"	""		"17847.07751"	"41651.3179"	"5f.6d.7s2"	"3P*"	"2"	""	""	"3"		""	"L5951"	
"420.00170"	"0.00018"	"420.001494"	"0.000013"	"13"	""		"13945.307389"	"37748.0401"	"6d.7s2.7p"	"3F*"	"3"	""	""	"2"		""	"L3552"	
"420.01490"	"0.00018"	"420.01470"	"0.00003"	"13"	""		"17398.39526"	"41200.3797"	"6d3.(4F).7s"	""	"3"	""	"*"	"2"		""	"L3552"	
"420.06861"	"0.00018"	"420.068484"	"0.000011"	"13"	""		"16783.84708"	"40582.7840"	"5f.6d2.7s"	"5I*"	"4"	""	""	"5"		""	"L3552"	
"420.13263"	"0.00004"	"420.132629"	"0.000016"	"59"	""		"20867.97560"	"44663.2790"	"5f.6d2.7s"	"5I*"	"7"	""	""	"6 or 7"		""	"L5951"	
"420.16011"	"0.00011"	"420.160096"	"0.000009"	"140"	""		"15490.077832"	"39283.8257"	"5f.6d.7s2"	"3G*"	"5"	""	""	"4"		""	"L18702"	
"420.16808"	"0.00004"	"420.168086"	"0.000007"	"58"	""		"16783.84708"	"40577.1425"	"5f.6d2.7s"	"5I*"	"4"	""	""	"3"		""	"L5951"	
"420.226377"	"0.000023"	"420.226391"	"0.000011"	"220"	""		"15166.900593"	"38956.8948"	"6d2.7s.7p"	"5G*"	"3"	""	""	"4"		""	"L5951"	
"420.30493"	"0.00003"	"420.304924"	"0.000007"	"110"	""		"17959.89498"	"41745.4442"	"6d3.(4F).7s"	"3F"	"4"	""	"*"	"4"		""	"L5951"	
"420.30863"	"0.00004"	"420.308597"	"0.000009"	"77"	""		"14206.91694"	"37992.2583"	"5f.6d.7s2"	"3F*"	"4"	""	""	"4"		""	"L5951"	
"420.34387"	"0.00004"	"420.343870"	"0.000009"	"43"	""		"13088.56115"	"36871.9066"	"6d3.(2G).7s"	"3G"	"3"	""	"*"	"2"		""	"L5951"	
"420.357617"	"0.000021"	"420.357599"	"0.000003"	"270"	""		"2869.259165"	"26651.82788"	"6d2.7s2"	"3F"	"3"	""	"*"	"2"		""	"L5951"	
"420.37732"	"0.00007"	"420.377347"	"0.000014"	"17"	""		"21077.152101"	"44858.6036"	"6d2.7s.7p"	"5F*"	"5"	""	""	"6"		""	"L5951"	
"420.388399"	"0.000019"	"420.388396"	"0.000004"	"320"	""		"7502.287636"	"31283.11407"	"6d3.(4F).7s"	"5F"	"3"	""	"*"	"3"		""	"L5951"	
"420.404122"	"0.000014"	"420.404128"	"0.000006"	"870"	""		"14481.86965"	"38261.8062"	"5f.6d.7s2"	"3H*"	"6"	""	""	"5"		""	"L5951"	
"420.49300"	"0.00018"	"420.493226"	"0.000004"	"18"	""		"10526.544406"	"34301.44234"	"5f.6d.7s2"	"3G*"	"3"	""	""	"4"		""	"L3552"	
"420.51273"	"0.00003"	"420.512783"	"0.000006"	"150"	""		"11241.73043"	"35015.5227"	"5f.6d.7s2"	"3F*"	"3"	""	""	"2"		""	"L5951"	
"420.55378"	"0.00004"	"420.553766"	"0.000007"	"58"	""		"15493.21943"	"39264.6950"	"6d3.(2H).7s"	"3H"	"4"	""	"*"	"3"		""	"L5951"	
"420.60563"	"0.00003"	"420.605629"	"0.000014"	"78"	""		"13847.77037"	"37616.3148"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"1"		""	"L5951"	
"420.71756"	"0.00003"	"420.717545"	"0.000009"	"130"	""		"15490.077832"	"39252.2997"	"5f.6d.7s2"	"3G*"	"5"	""	""	"5"		""	"L5951"	
"420.76121"	"0.00003"	"420.761204"	"0.000004"	"130"	""		"3687.987189"	"27447.74347"	"6d2.7s2"	""	"2"	""	"*"	"2"		""	"L5951"	
"420.841079"	"0.000014"	"420.841064"	"0.000006"	"740"	""		"9804.806547"	"33560.0542"	"6d3.(4F).7s"	"5F"	"5"	""	"*"	"4"		""	"L5951"	
"420.86666"	"0.00005"	"420.866598"	"0.000011"	"38"	""		"14465.221873"	"38219.0283"	"6d2.7s.7p"	"5G*"	"2"	"6d4"	""	"2"		""	"L5951"	
"420.874822"	"0.000018"	"420.874845"	"0.000006"	"460"	""		"10414.13700"	"34167.4780"	"5f.6d.7s2"	"1G*"	"4"	""	""	"3"		""	"L5951"	
"420.87851"	"0.00003"	"420.878468"	"0.000011"	"120"	""		"14243.993748"	"37997.1303"	"5f.6d.7s2"	"3P*"	"1"	""	""	"2"		""	"L5951"	
"420.886453"	"0.000014"	"420.8864548"	"0.0000024"	"910"	""		"0.000000"	"23752.68579"	"6d2.7s2"	"3F"	"2"	""	"*"	"2"		""	"L5951"	
"420.892694"	"0.000023"	"420.892845"	"0.000007"	"210bl"	""		"14032.085336"	"37784.4105"	"6d.7s2.7p"	"3D*"	"2"	""	""	"2"		""	"L5951"	
"420.919638"	"0.000018"	"420.919633"	"0.000011"	"430"	""		"19986.16721"	"43736.9808"	"5f.6d2.7s"	"5H*"	"6"	""	""	"6 or 7"		""	"L5951"	
"420.99259"	"0.00004"	"420.992549"	"0.000016"	"76"	""		"21077.152101"	"44823.8521"	"6d2.7s.7p"	"5F*"	"5"	""	""	"5 or 6"		""	"L5951"	
"420.997267"	"0.000012"	"420.997262"	"0.000003"	"1100"	""		"11197.031257"	"34943.46540"	"5f.6d.7s2"	"3H*"	"5"	""	""	"6"		""	"L5951"	
"421.008864"	"0.000018"	"421.008861"	"0.000009"	"400"	""		"14204.26476"	"37950.0447"	"6d3.(2G).7s"	""	"5"	""	"*"	"4"		""	"L5951"	
"421.045540"	"0.000020"	"421.045543"	"0.000009"	"370"	""		"13297.43316"	"37041.1444"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"4"		""	"L5951"	
"421.06000"	"0.00018"	"421.059979"	"0.000013"	"12"	""		"13945.307389"	"37688.2046"	"6d.7s2.7p"	"3F*"	"3"	""	""	"3"		""	"L3552"	
"421.076474"	"0.000005"	"421.076477"	"0.000003"	"3600"	""		"7795.275291"	"31537.24226"	"5f.6d.7s2"	"3H*"	"4"	""	""	"3"		""	"L18702"	
"421.0923030"	"0.0000024"	"421.0923030"	"0.0000024"	"16000"	""		"0.000000"	"23741.07467"	"6d2.7s2"	"3F"	"2"	""	"*"	"1"		""	"L18702"	
"421.26534"	"0.00005"	"421.265356"	"0.000020"	"31"	""		"17847.07751"	"41578.3997"	"5f.6d.7s2"	"3P*"	"2"	""	""	"2"		""	"L5951"	
"421.29245"	"0.00004"	"421.292433"	"0.000014"	"69"	""		"17501.17592"	"41230.9729"	"5f.6d2.7s"	"5I*"	"5"	""	""	"4"		""	"L5951"	
"421.306720"	"0.000009"	"421.306713"	"0.000004"	"2100"	""		"2558.056752"	"26287.04940"	"6d2.7s2"	"3P"	"0"	"6d2.7s.7p"	"3D*"	"1"		""	"L18702"	
"421.33162"	"0.00003"	"421.331602"	"0.000009"	"120"	""		"11601.03035"	"35328.6213"	"6d3.(4P).7s"	"5P"	"1"	""	"*"	"1"		""	"L5951"	
"421.337781"	"0.000016"	"421.337789"	"0.000007"	"630"	""		"16346.64962"	"40073.8922"	"5f.6d2.7s"	"5H*"	"4"	""	""	"5"		""	"L5951"	
"421.47495"	"0.00003"	"421.474935"	"0.000014"	"130"	""		"19986.16721"	"43705.6892"	"5f.6d2.7s"	"5H*"	"6"	""	""	"6 or 7"		""	"L5951"	
"421.482828"	"0.000009"	"421.4828343"	"0.0000024"	"1800"	""		"4961.658832"	"28680.73627"	"6d2.7s2"	"3F"	"4"	""	"*"	"4"		""	"L18702"	
"421.52110"	"0.00005"	"421.521126"	"0.000009"	"21"	""		"12114.36618"	"35831.2890"	"5f.6d.7s2"	"1D*"	"2"	""	""	"3"		""	"L5951"	
"421.53831"	"0.00018"	"421.538332"	"0.000013"	"18"	""		"14032.085336"	"37748.0401"	"6d.7s2.7p"	"3D*"	"2"	""	""	"2"		""	"L3552"	
"421.562720"	"0.000025"	"421.562713"	"0.000004"	"190"	""		"4961.658832"	"28676.24203"	"6d2.7s2"	"3F"	"4"	""	"*"	"3"		""	"L5951"	
"421.585230"	"0.000025"	"421.585207"	"0.000011"	"180"	""		"17501.17592"	"41214.4938"	"5f.6d2.7s"	"5I*"	"5"	""	""	"5"		""	"L5951"	
"421.606973"	"0.000014"	"421.606974"	"0.000007"	"720"	""		"13088.56115"	"36800.6548"	"6d3.(2G).7s"	"3G"	"3"	""	"*"	"4"		""	"L5951"	
"421.62072"	"0.00003"	"421.620712"	"0.000009"	"150"	""		"13297.43316"	"37008.7542"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"5"		""	"L5951"	
"421.637214"	"0.000016"	"421.637213"	"0.000004"	"600"	""		"7280.123222"	"30990.51628"	"6d2.7s2"	""	"2"	""	"*"	"3"		""	"L5951"	
"421.65446"	"0.00005"	"421.654432"	"0.000009"	"21"	""		"16783.84708"	"40493.2719"	"5f.6d2.7s"	"5I*"	"4"	""	""	"3"		""	"L5951"	
"421.718522"	"0.000021"	"421.718576"	"0.000009"	"270"	""		"16346.64962"	"40052.4683"	"5f.6d2.7s"	"5H*"	"4"	""	""	"4"		""	"L5951"	
"421.84166"	"0.00004"	"421.841638"	"0.000011"	"54"	""		"16783.84708"	"40482.7503"	"5f.6d2.7s"	"5I*"	"4"	""	""	"5"		""	"L5951"	
"421.95717"	"0.00003"	"421.957162"	"0.000004"	"160"	""		"7502.287636"	"31194.70265"	"6d3.(4F).7s"	"5F"	"3"	"5f.6d3"	"5I*"	"4"		""	"L5951"	
"422.006504"	"0.000012"	"422.006498"	"0.000004"	"940"	""		"5563.141519"	"29252.78674"	"6d3.(4F).7s"	"5F"	"1"	""	"*"	"2"		""	"L5951"	
"422.05701"	"0.00018"	"422.057111"	"0.000014"	"18"	""		"18069.065569"	"41755.8700"	"6d.7s2.7p"	"1F*"	"3"	""	""	"4"		""	"L3552"	
"422.073229"	"0.000018"	"422.073239"	"0.000003"	"450"	""		"8243.602091"	"31929.50145"	"5f.6d.7s2"	"3F*"	"2"	""	""	"3"		""	"L5951"	
"422.08513"	"0.00004"	"422.085135"	"0.000018"	"41"	""		"17354.638583"	"41039.8704"	"5f.6d.7s2"	"3D*"	"1"	""	""	"2"		""	"L5951"	
"422.115299"	"0.000023"	"422.115271"	"0.000007"	"220"	""		"14206.91694"	"37890.4578"	"5f.6d.7s2"	"3F*"	"4"	""	""	"5"		""	"L5951"	
"422.13593"	"0.00021"	"422.136193"	"0.000018"	"15"	""		"15736.968041"	"39419.3351"	"6d2.7s.7p"	"5F*"	"1"	""	""	"1"		""	"L12239"	
"422.169204"	"0.000025"	"422.169209"	"0.000007"	"190"	""		"14465.221873"	"38145.7369"	"6d2.7s.7p"	"5G*"	"2"	""	""	"3"		""	"L5951"	
"422.21527"	"0.00004"	"422.215254"	"0.000016"	"41"	""		"17224.302340"	"40902.2349"	"6d2.7s.7p"	"5F*"	"2"	""	""	"3"		""	"L5951"	
"422.24398"	"0.00004"	"422.243971"	"0.000006"	"67"	""		"11197.031257"	"34873.3535"	"5f.6d.7s2"	"3H*"	"5"	""	""	"4"		""	"L5951"	
"422.344025"	"0.000012"	"422.344036"	"0.000006"	"1000"	""		"8243.602091"	"31914.3149"	"5f.6d.7s2"	"3F*"	"2"	""	""	"1"		""	"L5951"	
"422.35646"	"0.00003"	"422.356496"	"0.000013"	"150"	""		"15970.09583"	"39640.1103"	"6d3.(2D2).7s"	""	"3"	""	"*"	"2"		""	"L5951"	
"422.359338"	"0.000014"	"422.359332"	"0.000005"	"720"	""		"8111.004545"	"31780.86008"	"6d2.7s2"	"1G"	"4"	""	"*"	"3"		""	"L5951"	
"422.39753"	"0.00004"	"422.397537"	"0.000020"	"48"	""		"23621.50649"	"47289.2212"	"5f.6d2.7s"	"5I*"	"8"	""	""	"7"		""	"L5951"	
"422.44880"	"0.00018"	"422.448830"	"0.000009"	"17"	""		"15618.98461"	"39283.8257"	"5f.6d2.7s"	"5H*"	"3"	""	""	"4"		""	"L3552"	
"422.48723"	"0.00007"	"422.487133"	"0.000018"	"17"	""		"17224.302340"	"40886.9980"	"6d2.7s.7p"	"5F*"	"2"	""	""	"2"		""	"L5951"	
"422.50950"	"0.00018"	"422.509499"	"0.000006"	"17"	""		"10783.15535"	"34444.5984"	"6d.7s2.7p"	"3F*"	"2"	""	""	"2"		""	"L3552"	
"422.54893"	"0.00004"	"422.548930"	"0.000014"	"70"	""		"18053.617845"	"41712.8529"	"6d.7s2.7p"	"3F*"	"4"	""	""	"5"		""	"L5951"	
"422.60460"	"0.00004"	"422.604586"	"0.000013"	"51"	""		"14032.085336"	"37688.2046"	"6d.7s2.7p"	"3D*"	"2"	""	""	"3"		""	"L5951"	
"422.629932"	"0.000016"	"422.629929"	"0.000004"	"510"	""		"6362.395980"	"30017.09677"	"6d3.(4F).7s"	"5F"	"2"	""	"*"	"3"		""	"L5951"	
"422.677626"	"0.000018"	"422.677704"	"0.000004"	"440"	""		"11197.031257"	"34849.05842"	"5f.6d.7s2"	"3H*"	"5"	""	""	"5"		""	"L5951"	
"422.72876"	"0.00004"	"422.728837"	"0.000014"	"63"	""		"19588.36224"	"43237.5285"	"6d2.7s.7p"	"5G*"	"5"	""	""	"6"		""	"L5951"	
"422.738713"	"0.000011"	"422.738713"	"0.000006"	"1900"	""		"7280.123222"	"30928.7370"	"6d2.7s2"	""	"2"	""	"*"	"1"		""	"L5951"	
"422.74629"	"0.00005"	"422.746404"	"0.000006"	"24"	""		"10783.15535"	"34431.3389"	"6d.7s2.7p"	"3F*"	"2"	""	""	"3"		""	"L5951"	
"422.841658"	"0.000021"	"422.841620"	"0.000009"	"290"	""		"15863.88829"	"39506.7468"	"6d3.(2D2).7s"	""	"2"	""	"*"	"1 or 2"		""	"L5951"	
"422.84553"	"0.00007"	"422.845545"	"0.000007"	"16"	""		"17398.39526"	"41041.0343"	"6d3.(4F).7s"	""	"3"	""	"*"	"4"		""	"L5951"	
